지점,지점명,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi)
114,원주,2021-01-01,-6.1,-12,656,-.3,1424
114,원주,2021-01-02,-4.9,-9,746,-.7,1425
114,원주,2021-01-03,-5.6,-10.5,733,-1,1515
114,원주,2021-01-04,-3.9,-11.2,744,1.5,1450
114,원주,2021-01-05,-3.8,-8.9,2347,-.7,1
114,원주,2021-01-06,-7.4,-13.7,751,-3.1,2036
114,원주,2021-01-07,-12.6,-15.1,740,-4,4
114,원주,2021-01-08,-13.6,-17.8,806,-9.9,1558
114,원주,2021-01-09,-12.4,-18.4,652,-7.5,1425
114,원주,2021-01-10,-9.6,-16.9,803,-3.7,1531
114,원주,2021-01-11,-8.8,-12.8,528,-4.5,1542
114,원주,2021-01-12,-5.4,-13.2,724,.9,1604
114,원주,2021-01-13,2.2,-5.4,511,8.5,1507
114,원주,2021-01-14,1,-4.1,744,7.4,1613
114,원주,2021-01-15,4.4,-2.9,226,11.5,1447
114,원주,2021-01-16,-2.3,-5.7,2351,2.2,1
114,원주,2021-01-17,-5,-10.1,805,-1.5,1608
114,원주,2021-01-18,-3.1,-6.7,2341,.8,1342
114,원주,2021-01-19,-6.9,-12.5,746,-1.2,1622
114,원주,2021-01-20,-3.4,-10.6,724,6.2,1529
114,원주,2021-01-21,2.6,-3.8,2,7.8,1520
114,원주,2021-01-22,5.5,3.2,406,8.1,1424
114,원주,2021-01-23,6,.5,742,13,1326
114,원주,2021-01-24,4.7,-1.1,720,12.4,1559
114,원주,2021-01-25,4.5,-1.1,643,13.8,1558
114,원주,2021-01-26,4.3,2.2,318,6.2,1716
114,원주,2021-01-27,2.3,-1.2,749,6.6,1455
114,원주,2021-01-28,-2.2,-7.7,2348,4.1,1051
114,원주,2021-01-29,-7.3,-10.8,746,-3.6,1632
114,원주,2021-01-30,-4.3,-9.4,252,3.2,1609
114,원주,2021-01-31,.6,-7.6,648,9.7,1431
114,원주,2021-02-01,5,1.6,11,10.2,1510
114,원주,2021-02-02,-3.6,-5.9,2353,2.3,1
114,원주,2021-02-03,-3.1,-9.2,708,1.2,1537
114,원주,2021-02-04,-2.4,-5.4,740,.2,1519
114,원주,2021-02-05,-.1,-4.4,1,5.6,1541
114,원주,2021-02-06,5,-1.4,1,10.2,1544
114,원주,2021-02-07,5.7,.3,2343,10.3,1453
114,원주,2021-02-08,-1.7,-4.4,713,1,1438
114,원주,2021-02-09,-1.1,-6.5,650,4.6,1519
114,원주,2021-02-10,1.7,-2.9,744,6.1,1339
114,원주,2021-02-11,4.1,-1.8,648,10.9,1625
114,원주,2021-02-12,5.2,-1.3,734,13.7,1444
114,원주,2021-02-13,5.7,-1.9,645,15.7,1612
114,원주,2021-02-14,8.4,3,151,14.2,1342
114,원주,2021-02-15,2.6,-3.7,2355,8.4,422
114,원주,2021-02-16,-4.6,-6.4,736,-2.8,1156
114,원주,2021-02-17,-7.4,-9.6,742,-4.5,1553
114,원주,2021-02-18,-6,-10,518,-1.7,1623
114,원주,2021-02-19,0,-9.2,731,8,1730
114,원주,2021-02-20,8.4,2.6,13,14.7,1520
114,원주,2021-02-21,10,-.2,707,20.4,1521
114,원주,2021-02-22,8.8,3,2358,16.1,1454
114,원주,2021-02-23,1.9,-1.2,654,6.4,1452
114,원주,2021-02-24,2.7,-3,655,10.4,1547
114,원주,2021-02-25,3.5,-1.3,728,8.5,1603
114,원주,2021-02-26,6.4,-1.8,703,14.8,1409
114,원주,2021-02-27,6.9,-.1,651,13.7,1528
114,원주,2021-02-28,7.3,-1.1,657,14.1,1417
114,원주,2021-03-01,5.4,.5,2311,12.3,1140
114,원주,2021-03-02,1.9,-.3,2400,5.7,1556
114,원주,2021-03-03,2.9,-3,653,8.9,1627
114,원주,2021-03-04,4.8,-.1,328,10.4,1536
114,원주,2021-03-05,7.9,-.2,700,16.4,1614
114,원주,2021-03-06,5.7,3.3,2358,9.2,1035
114,원주,2021-03-07,6.1,1.1,703,11,1428
114,원주,2021-03-08,6.4,-.1,650,13.9,1522
114,원주,2021-03-09,6.7,.4,628,13.1,1640
114,원주,2021-03-10,7.8,-.1,655,16.7,1555
114,원주,2021-03-11,9.7,1.6,645,17.4,1513
114,원주,2021-03-12,9.5,8,716,11.3,1115
114,원주,2021-03-13,9,2.6,632,14.7,1506
114,원주,2021-03-14,9,5.7,734,13.1,1524
114,원주,2021-03-15,10.2,2.7,635,16.5,1425
115,울릉도,2020-03-10,7.1,5.3,1952,8.7,19
115,울릉도,2020-03-11,4.8,2.9,1951,7.2,128
115,울릉도,2020-03-12,8.7,3.9,50,12.7,1437
115,울릉도,2020-03-13,7.3,3.9,2013,10.6,154
115,울릉도,2020-03-14,3.7,1.4,859,6.4,1540
115,울릉도,2020-03-15,4.3,2.1,2251,7.3,1117
115,울릉도,2020-03-16,4.1,.9,349,6.3,1427
115,울릉도,2020-03-17,8,5.5,556,11.7,1250
115,울릉도,2020-03-18,10.1,6.3,620,14.6,1452
115,울릉도,2020-03-19,10.4,6.2,2112,15.7,1142
115,울릉도,2020-03-20,9,5.5,547,13,1501
115,울릉도,2020-03-21,12.8,9.9,444,16.5,1416
115,울릉도,2020-03-22,8.4,5.1,2329,13.7,250
115,울릉도,2020-03-23,7.6,4.4,2318,12.3,1112
115,울릉도,2020-03-24,6.5,3.7,603,10.2,1009
115,울릉도,2020-03-25,9.9,5.1,135,15.1,1402
115,울릉도,2020-03-26,13.2,8.9,1,18.5,1345
115,울릉도,2020-03-27,8.9,5.3,2022,14.5,751
115,울릉도,2020-03-28,6.4,4.7,537,7.9,1213
115,울릉도,2020-03-29,6.2,4.1,2201,8.8,1345
115,울릉도,2020-03-30,8,3.9,119,12.7,1342
115,울릉도,2020-03-31,9.3,6.1,146,13.8,1226
115,울릉도,2020-04-01,8.9,7.4,2140,12,1039
115,울릉도,2020-04-02,10.7,7.3,359,15.3,1329
115,울릉도,2020-04-03,13.6,10.3,8,17.6,1534
115,울릉도,2020-04-04,7.9,4.5,2321,13.6,826
115,울릉도,2020-04-05,6.9,4.1,2232,11,1327
115,울릉도,2020-04-06,10.6,4.9,1,15.9,1525
115,울릉도,2020-04-07,12.2,8.2,2258,17.5,1150
115,울릉도,2020-04-08,5.8,4,2253,10.2,1015
115,울릉도,2020-04-09,7.3,3.9,36,13.1,1058
115,울릉도,2020-04-10,8,4.2,406,12.5,1210
115,울릉도,2020-04-11,10.3,6,1,15,1140
115,울릉도,2020-04-12,8.9,6.2,2400,12.4,1009
115,울릉도,2020-04-13,8,5.5,446,10.4,2130
115,울릉도,2020-04-14,12.5,6.7,318,17.8,1426
115,울릉도,2020-04-15,14.4,8.4,2344,20.5,1145
115,울릉도,2020-04-16,9.7,7.9,444,12.7,1304
115,울릉도,2020-04-17,10.2,8.7,1,11.6,1309
115,울릉도,2020-04-18,10.2,8.7,105,12.5,931
115,울릉도,2020-04-19,10.2,8,552,13.5,1029
115,울릉도,2020-04-20,11.4,8.2,342,16,1405
115,울릉도,2020-04-21,10,6.2,2354,13.9,1536
115,울릉도,2020-04-22,7.3,4.9,243,11.8,1446
115,울릉도,2020-04-23,7.2,4.9,632,11.5,1307
115,울릉도,2020-04-24,10,5.8,201,14,1559
115,울릉도,2020-04-25,13.4,11.1,56,16.9,1402
115,울릉도,2020-04-26,9.3,6.7,2121,12.8,924
115,울릉도,2020-04-27,10.1,7,11,14.1,1447
115,울릉도,2020-04-28,13.2,7.1,235,17.9,1414
115,울릉도,2020-04-29,17.1,13.9,2128,20.9,1048
115,울릉도,2020-04-30,17.2,12.8,311,20.7,2326
115,울릉도,2020-05-01,23.1,19.3,522,26.6,1326
115,울릉도,2020-05-02,22,18.3,2223,26.5,917
115,울릉도,2020-05-03,17.8,15.9,2318,22.1,1542
115,울릉도,2020-05-04,14.8,9.5,2347,24.5,1232
115,울릉도,2020-05-05,12.9,9.5,1,16.2,1110
115,울릉도,2020-05-06,13.3,10.8,2325,18,1101
115,울릉도,2020-05-07,13.6,10,206,17.3,934
115,울릉도,2020-05-08,15.4,11.4,444,18.9,1636
115,울릉도,2020-05-09,14,13.3,1342,17.5,111
115,울릉도,2020-05-10,17.4,14.8,159,20.7,1536
115,울릉도,2020-05-11,19.3,16.8,1917,23.2,1444
115,울릉도,2020-05-12,17.6,15.2,2400,20.1,1446
115,울릉도,2020-05-13,17.1,12.8,459,20.9,1534
115,울릉도,2020-05-14,20,16.4,307,24.2,1109
115,울릉도,2020-05-15,16,12.6,1933,20.3,105
115,울릉도,2020-05-16,14.8,12.7,2341,17.3,1324
115,울릉도,2020-05-17,14.1,12.6,26,15.7,1355
115,울릉도,2020-05-18,14.2,13.7,408,14.9,1407
115,울릉도,2020-05-19,14.5,12.2,1714,18.2,1320
115,울릉도,2020-05-20,10.2,9.3,1834,12.8,1
115,울릉도,2020-05-21,11.4,9.1,2304,14.7,1134
115,울릉도,2020-05-22,12.2,8.8,142,14.9,1313
115,울릉도,2020-05-23,14.9,10.8,445,18.8,1239
115,울릉도,2020-05-24,18.2,14.1,411,22,1610
115,울릉도,2020-05-25,18.3,15.6,252,22.3,1031
115,울릉도,2020-05-26,18.6,15.9,2313,22.1,1408
115,울릉도,2020-05-27,17.4,14.5,415,21.3,1544
115,울릉도,2020-05-28,18.5,14.7,1,22.2,1516
115,울릉도,2020-05-29,18.1,15.3,2351,22,1313
115,울릉도,2020-05-30,18.4,14.1,506,23.3,1530
115,울릉도,2020-05-31,19.4,15.1,302,24.4,1320
115,울릉도,2020-06-01,21.2,17.9,1,25,1552
115,울릉도,2020-06-02,20.5,18.1,1958,24.6,1105
115,울릉도,2020-06-03,21.1,18.5,41,23.7,1346
115,울릉도,2020-06-04,24.6,19.9,331,28.7,1440
115,울릉도,2020-06-05,20.3,16.7,2351,25.8,1
115,울릉도,2020-06-06,18.6,16.3,147,22.5,1127
115,울릉도,2020-06-07,19.4,14.6,2211,22.9,1317
115,울릉도,2020-06-08,21.1,17.2,5,25.3,1436
115,울릉도,2020-06-09,24.5,19.8,1,27.4,1612
115,울릉도,2020-06-10,23.9,21.2,2021,28.7,1250
115,울릉도,2020-06-11,22.1,19,2358,25.4,1158
115,울릉도,2020-06-12,20.9,19,1,23.4,1052
115,울릉도,2020-06-13,22.2,20.1,2110,24.4,1202
115,울릉도,2020-06-14,23.8,20.3,1,27.9,1644
115,울릉도,2020-06-15,25.3,23.2,429,28.7,1547
115,울릉도,2020-06-16,21.4,18.1,2320,24.8,1112
115,울릉도,2020-06-17,21.6,17.7,310,25.8,1451
115,울릉도,2020-06-18,20.5,18.8,2255,23.2,1249
115,울릉도,2020-06-19,19.1,17.8,2123,22,1352
115,울릉도,2020-06-20,19.1,16.8,458,22.1,1122
115,울릉도,2020-06-21,19.9,17.1,132,23.6,1513
115,울릉도,2020-06-22,20.3,16.8,448,24.3,1318
115,울릉도,2020-06-23,21.7,17.6,328,26.1,1504
115,울릉도,2020-06-24,21.2,19.7,6,23.7,925
115,울릉도,2020-06-25,20.9,19.6,616,24.1,1358
115,울릉도,2020-06-26,23,19.8,216,26.8,1416
115,울릉도,2020-06-27,23.8,21,2329,26.7,1513
115,울릉도,2020-06-28,21.2,19.3,2346,23.2,1039
115,울릉도,2020-06-29,21.3,18.6,456,24.1,1256
115,울릉도,2020-06-30,19.5,18.2,415,20.8,1
115,울릉도,2020-07-01,16.8,16,533,19.3,1
115,울릉도,2020-07-02,20.1,16.9,106,23.4,1512
115,울릉도,2020-07-03,19.2,17.8,542,21.9,1011
115,울릉도,2020-07-04,19,17.5,2359,21.9,1640
115,울릉도,2020-07-05,19.8,16.8,236,24.1,1332
115,울릉도,2020-07-06,22,18.4,1,25.8,1437
115,울릉도,2020-07-07,22.5,20.6,2336,25.7,1439
115,울릉도,2020-07-08,21.4,19.9,456,24.6,1246
115,울릉도,2020-07-09,22,20.4,228,25.4,1253
115,울릉도,2020-07-10,21.2,20.6,2350,21.7,46
115,울릉도,2020-07-11,20.1,18.5,2334,22.1,1021
115,울릉도,2020-07-12,18.9,17.3,407,21.8,909
115,울릉도,2020-07-13,17.8,17.5,305,18.1,1640
115,울릉도,2020-07-14,17.8,17.3,212,18.4,1431
115,울릉도,2020-07-15,17.8,16.8,512,18.8,1516
115,울릉도,2020-07-16,19.3,16.4,437,22,1111
115,울릉도,2020-07-17,20.1,17.3,518,23.4,1206
115,울릉도,2020-07-18,20.6,17.6,331,23.6,1055
115,울릉도,2020-07-19,21.1,18.8,144,22.4,2359
115,울릉도,2020-07-20,23,22.2,36,23.9,2352
115,울릉도,2020-07-21,24,20.8,2328,28,1113
115,울릉도,2020-07-22,22.2,20.6,2238,24.9,1439
115,울릉도,2020-07-23,21.5,20.4,158,24.3,1202
115,울릉도,2020-07-24,20.4,18,233,21.8,1342
115,울릉도,2020-07-25,20.7,20.1,304,21.5,927
115,울릉도,2020-07-26,21.4,20.8,351,22.8,1258
115,울릉도,2020-07-27,22.1,20.8,51,24.7,1304
115,울릉도,2020-07-28,21.9,21,2356,23.3,1332
115,울릉도,2020-07-29,21.6,20.7,442,22.8,1554
115,울릉도,2020-07-30,22.9,21.1,56,25.4,1557
115,울릉도,2020-07-31,25.7,23.1,2106,29.2,1131
115,울릉도,2020-08-01,26.5,23.1,53,30.3,1130
115,울릉도,2020-08-02,26.1,23.7,929,29.7,1500
115,울릉도,2020-08-03,26.1,25.4,424,28.5,1232
115,울릉도,2020-08-04,26.9,25.1,1959,30.1,1611
115,울릉도,2020-08-05,25.5,23.9,614,26.8,131
115,울릉도,2020-08-06,23,20.3,2045,25,1
115,울릉도,2020-08-07,22.2,20.6,3,24.9,1449
115,울릉도,2020-08-08,22.6,20.5,151,24.9,1028
115,울릉도,2020-08-09,23.4,21.5,348,24.6,1503
115,울릉도,2020-08-10,25.1,21.9,2309,29.1,1334
115,울릉도,2020-08-11,24.5,22.2,1,27.8,1236
115,울릉도,2020-08-12,27,23.4,122,30.4,1624
115,울릉도,2020-08-13,28.4,26.5,1936,31.3,1203
115,울릉도,2020-08-14,28.3,26.8,325,30.4,1500
115,울릉도,2020-08-15,28.5,27.1,2331,31,1200
115,울릉도,2020-08-16,28.6,26.6,432,32,1412
115,울릉도,2020-08-17,27.7,24.9,2314,30.4,1118
115,울릉도,2020-08-18,26.2,23.7,2054,30.4,1132
115,울릉도,2020-08-19,26.3,23.9,553,29.1,1304
115,울릉도,2020-08-20,26.6,22.4,2147,30.5,1127
115,울릉도,2020-08-21,22.6,21.6,2158,24.2,1314
115,울릉도,2020-08-22,22.5,21.5,331,23.7,1218
115,울릉도,2020-08-23,23.7,20.9,645,26.8,1311
115,울릉도,2020-08-24,24.7,22.1,539,28,1337
115,울릉도,2020-08-25,27.4,24,125,31.6,1511
115,울릉도,2020-08-26,27.7,24.9,203,31.4,1321
115,울릉도,2020-08-27,26.8,25.9,535,29.6,1338
115,울릉도,2020-08-28,27.2,25.6,547,30.3,1137
115,울릉도,2020-08-29,27.3,25.4,446,30,1343
115,울릉도,2020-08-30,25.3,23.1,2357,30.6,958
115,울릉도,2020-08-31,22.4,21.7,512,23.8,1113
115,울릉도,2020-09-01,23.8,21.5,449,26.5,1251
115,울릉도,2020-09-02,25,23.6,1,25.9,2116
115,울릉도,2020-09-03,24.6,22.4,2134,26.5,534
115,울릉도,2020-09-04,22.8,20.3,2330,27.1,1503
115,울릉도,2020-09-05,20.9,18.4,2337,23.1,1408
115,울릉도,2020-09-06,21.3,17.7,453,22.9,1147
115,울릉도,2020-09-07,22.4,21,2357,24.3,1107
115,울릉도,2020-09-08,22.6,20.4,539,25.5,1440
115,울릉도,2020-09-09,23,21.2,2001,26.3,1213
115,울릉도,2020-09-10,22.2,19.3,2127,27.2,1256
115,울릉도,2020-09-11,20.5,19.6,1,21.7,1539
115,울릉도,2020-09-12,18.2,16.2,2341,20,323
115,울릉도,2020-09-13,16.1,15.4,638,16.7,2240
115,울릉도,2020-09-14,19.1,15.1,555,23.5,1536
115,울릉도,2020-09-15,19.6,17.6,2351,23,1142
115,울릉도,2020-09-16,20.3,17.3,112,23.4,1133
115,울릉도,2020-09-17,21,19.9,605,22.7,1527
115,울릉도,2020-09-18,20.4,18.4,538,23.3,1403
115,울릉도,2020-09-19,20.5,18.1,609,24.4,1407
115,울릉도,2020-09-20,18.5,15.7,2355,21.7,1257
115,울릉도,2020-09-21,17.7,15.1,124,21,938
115,울릉도,2020-09-22,17.5,15.7,437,19.4,1252
115,울릉도,2020-09-23,18.2,17.3,415,20.3,1422
115,울릉도,2020-09-24,19.2,17.9,548,21.1,1227
115,울릉도,2020-09-25,18.7,17.2,2223,20.5,1129
115,울릉도,2020-09-26,17.5,16.6,156,18.9,1211
115,울릉도,2020-09-27,16.7,15.4,2355,19.3,1017
115,울릉도,2020-09-28,17.1,15.2,303,20.1,1107
115,울릉도,2020-09-29,18.3,15,614,22.5,1209
115,울릉도,2020-09-30,17.4,15.8,2200,20,1149
115,울릉도,2020-10-01,17.3,15.4,530,19.6,1122
115,울릉도,2020-10-02,20,17,15,24.2,1349
115,울릉도,2020-10-03,20.2,17.9,711,23.1,1500
115,울릉도,2020-10-04,19.2,15.9,2353,21.2,1116
115,울릉도,2020-10-05,15.3,12.4,611,18.4,1345
115,울릉도,2020-10-06,15.7,13.6,2003,18.6,1057
115,울릉도,2020-10-07,15.6,13.5,24,17.5,1237
115,울릉도,2020-10-08,16.1,14.6,616,18.3,1130
115,울릉도,2020-10-09,16.7,15.7,2,18,948
115,울릉도,2020-10-10,16.2,15.3,2340,18,1116
115,울릉도,2020-10-11,16.4,15,2146,18.8,1201
115,울릉도,2020-10-12,16.5,14.5,643,19.6,1533
115,울릉도,2020-10-13,15,13.4,1902,17,909
115,울릉도,2020-10-14,14.4,12,2344,17.6,1231
115,울릉도,2020-10-15,12.1,10.4,853,14.8,1443
115,울릉도,2020-10-16,13.4,11.5,1,18,1052
115,울릉도,2020-10-17,13.9,11.4,2142,16.6,1035
115,울릉도,2020-10-18,15.1,12.4,1,19.9,1144
115,울릉도,2020-10-19,15.6,12.8,144,19.8,1151
115,울릉도,2020-10-20,15.5,12.2,413,18.9,1205
115,울릉도,2020-10-21,17,14.5,39,19.8,1240
115,울릉도,2020-10-22,15,13.2,2241,16.8,1208
115,울릉도,2020-10-23,12.2,10.4,1923,14.6,2
115,울릉도,2020-10-24,10.7,10.1,649,12.1,1009
115,울릉도,2020-10-25,14.2,10.5,617,17.9,1200
115,울릉도,2020-10-26,15.4,12.7,501,20.5,1244
115,울릉도,2020-10-27,15.5,12.3,552,20.6,1431
115,울릉도,2020-10-28,15.1,12.4,2323,18.3,1228
115,울릉도,2020-10-29,13.8,11.7,526,17.4,1249
115,울릉도,2020-10-30,11.2,9.5,2028,14,1122
115,울릉도,2020-10-31,12.9,9.7,35,16.6,1244
115,울릉도,2020-11-01,14.6,13.4,1558,16.4,1139
115,울릉도,2020-11-02,12.6,9.9,2219,15.4,1106
115,울릉도,2020-11-03,8.8,6,1914,11.8,338
115,울릉도,2020-11-04,7.7,5.7,302,11.4,1336
115,울릉도,2020-11-05,12,7.6,1,15.3,1214
115,울릉도,2020-11-06,15.4,13.3,1,17.6,1219
115,울릉도,2020-11-07,16.2,13.9,631,20.7,1218
115,울릉도,2020-11-08,11.6,8.3,2119,16.3,1103
115,울릉도,2020-11-09,8.3,6.6,1746,11.2,1311
115,울릉도,2020-11-10,8.5,6.6,2305,11.1,1200
115,울릉도,2020-11-11,10.2,6.6,238,15.3,1351
115,울릉도,2020-11-12,13.4,9.2,1,17.7,1412
115,울릉도,2020-11-13,13.5,11.2,2334,16.5,1129
115,울릉도,2020-11-14,11.6,9.8,2113,14.8,1236
115,울릉도,2020-11-15,13.7,9.7,121,18,1251
115,울릉도,2020-11-16,14,11.7,2359,18.1,1247
115,울릉도,2020-11-17,14.5,11.1,400,17,1057
115,울릉도,2020-11-18,17.5,15.6,1,19,1210
115,울릉도,2020-11-19,17.1,14.7,2352,18.3,1220
115,울릉도,2020-11-20,10.6,6.1,2251,14.7,1
115,울릉도,2020-11-21,8,6.3,1,9.6,2356
115,울릉도,2020-11-22,9.8,7.8,2326,10.9,608
115,울릉도,2020-11-23,7.7,5.6,501,12.2,1353
115,울릉도,2020-11-24,8.2,5.8,55,10.8,1239
115,울릉도,2020-11-25,9.4,7.2,2302,14.5,1321
115,울릉도,2020-11-26,9.1,7.2,102,11.4,1111
115,울릉도,2020-11-27,8.1,3.8,2304,10.2,1223
115,울릉도,2020-11-28,3.6,2.7,1743,5.2,1108
115,울릉도,2020-11-29,4.9,2.7,33,8.9,1351
115,울릉도,2020-11-30,4.8,3.8,337,7.8,1104
115,울릉도,2020-12-01,5.8,3.8,6,9,1110
115,울릉도,2020-12-02,5.8,4,32,8.1,1055
115,울릉도,2020-12-03,5.1,3.5,2318,7.6,1121
115,울릉도,2020-12-04,5.7,3.6,1,8.3,1147
115,울릉도,2020-12-05,5.2,3.5,418,8.9,1320
115,울릉도,2020-12-06,7.2,4.5,12,10.9,1248
115,울릉도,2020-12-07,7.7,5.7,2352,9.9,1217
115,울릉도,2020-12-08,4.2,3.2,629,5.7,1
115,울릉도,2020-12-09,6.4,2.6,223,10.8,1304
115,울릉도,2020-12-10,8.9,6.7,1,11.4,1240
115,울릉도,2020-12-11,8.4,6.8,1935,11.3,1228
115,울릉도,2020-12-12,6.9,5.1,1818,8.9,934
115,울릉도,2020-12-13,4,.4,2359,6.1,1052
115,울릉도,2020-12-14,-2.1,-3.6,1721,.3,1
115,울릉도,2020-12-15,-3.1,-4.4,913,-1.8,2051
115,울릉도,2020-12-16,-2.2,-3.5,540,-.1,1227
115,울릉도,2020-12-17,.6,-2.6,107,3.1,1424
115,울릉도,2020-12-18,2.9,1.4,2336,4.4,1031
115,울릉도,2020-12-19,.8,-.7,938,2.1,1402
115,울릉도,2020-12-20,1,-.3,830,3.1,1234
115,울릉도,2020-12-21,3,.9,224,5.6,1451
115,울릉도,2020-12-22,4.3,2.5,421,6.9,1324
115,울릉도,2020-12-23,6.5,3.7,645,9.1,1256
115,울릉도,2020-12-24,6.8,2.6,2348,10.7,1104
115,울릉도,2020-12-25,2.3,1.1,610,3.5,1353
115,울릉도,2020-12-26,4.1,2.3,117,5.8,1548
115,울릉도,2020-12-27,7.3,4.4,1,10.6,1352
115,울릉도,2020-12-28,8.1,5.6,2304,12,1209
115,울릉도,2020-12-29,7.6,3.5,2330,13.1,1311
115,울릉도,2020-12-30,-2.8,-5.5,2309,3.5,1
115,울릉도,2020-12-31,-3.4,-5.5,12,-2.1,2054
115,울릉도,2021-01-01,-1.2,-3.4,556,.8,1537
115,울릉도,2021-01-02,-.6,-1.9,2213,2.3,1328
115,울릉도,2021-01-03,-.2,-1.6,10,2.2,1247
115,울릉도,2021-01-04,1.1,-.5,522,4.4,1407
115,울릉도,2021-01-05,.9,-1.9,2349,3.4,1057
115,울릉도,2021-01-06,-1,-2.6,1819,1.7,1304
115,울릉도,2021-01-07,-7,-8.6,815,-1.1,147
115,울릉도,2021-01-08,-7.9,-9,243,-6.2,1250
115,울릉도,2021-01-09,-6,-7.5,6,-3.3,1233
115,울릉도,2021-01-10,-2.8,-5.5,1,.2,1453
115,울릉도,2021-01-11,.1,-2.7,416,1.8,1220
115,울릉도,2021-01-12,1.2,-.6,318,3.5,1135
115,울릉도,2021-01-13,4.6,1.2,747,7,2344
115,울릉도,2021-01-14,4.1,2.5,1903,7.5,108
115,울릉도,2021-01-15,8.8,3.4,1,12.3,1235
115,울릉도,2021-01-16,1.4,-.7,2120,6.9,1
115,울릉도,2021-01-17,-1.2,-2.3,1757,.9,1155
115,울릉도,2021-01-18,-1.1,-3.7,2302,1.7,1346
115,울릉도,2021-01-19,-4.3,-5.4,529,-2.4,1523
115,울릉도,2021-01-20,3.5,-3.9,8,6.5,1337
115,울릉도,2021-01-21,7.3,5,637,10.5,1157
115,울릉도,2021-01-22,8.2,7.5,2331,9.9,1142
115,울릉도,2021-01-23,6.8,6.1,2347,7.5,1
115,울릉도,2021-01-24,5.9,4.9,2327,7.1,1348
115,울릉도,2021-01-25,5.5,3.4,558,8,1309
115,울릉도,2021-01-26,7.4,5.7,2038,9.4,1059
115,울릉도,2021-01-27,3.7,1.6,1923,7.4,1
115,울릉도,2021-01-28,2.8,-3.4,2349,9.3,1227
115,울릉도,2021-01-29,-4.5,-6,857,-2.8,2306
115,울릉도,2021-01-30,1.2,-3.3,132,4.4,1415
115,울릉도,2021-01-31,5.1,1.1,806,8.3,1412
115,울릉도,2021-02-01,9,8,2358,10.5,1129
115,울릉도,2021-02-02,.3,-2,2356,8,1
115,울릉도,2021-02-03,-.8,-3.1,728,1.5,1320
115,울릉도,2021-02-04,1.8,-.3,832,3.9,1434
115,울릉도,2021-02-05,5.3,1.1,511,8.7,1149
115,울릉도,2021-02-06,8.6,6.1,649,12.4,1316
115,울릉도,2021-02-07,3.9,.3,2325,8.9,1
115,울릉도,2021-02-08,-1.6,-3.5,1839,.4,1118
115,울릉도,2021-02-09,.6,-2.4,3,4.2,1457
115,울릉도,2021-02-10,5.4,2,1,8.4,1438
115,울릉도,2021-02-11,6.5,4.6,731,10,1200
115,울릉도,2021-02-12,8.5,5,15,13.1,1407
115,울릉도,2021-02-13,9.5,7.2,149,13.6,1330
115,울릉도,2021-02-14,10.4,7,121,13.2,1434
115,울릉도,2021-02-15,7.3,1,2357,11.9,1205
115,울릉도,2021-02-16,-.7,-2.6,2241,1,1
115,울릉도,2021-02-17,-5.3,-6.2,738,-2.5,1
115,울릉도,2021-02-18,-3.1,-5.5,13,-1.4,2109
115,울릉도,2021-02-19,4.6,-2.2,132,9.2,1612
115,울릉도,2021-02-20,10.1,7.2,1,14,1516
115,울릉도,2021-02-21,13.6,10.9,703,16.6,1325
115,울릉도,2021-02-22,8.2,4.6,2400,15.5,1
115,울릉도,2021-02-23,.9,-.3,1000,4.6,1
115,울릉도,2021-02-24,2.7,.1,538,6,1140
115,울릉도,2021-02-25,5.7,1.3,22,8.6,1344
115,울릉도,2021-02-26,5.6,3.6,2400,8.9,1127
115,울릉도,2021-02-27,2.8,1.1,2006,4.7,1206
115,울릉도,2021-02-28,7.7,2.2,48,12.1,1302
115,울릉도,2021-03-01,6.7,.7,2354,11.4,610
115,울릉도,2021-03-02,-.6,-2,1755,.7,1
115,울릉도,2021-03-03,1.9,-2.5,430,5.4,1407
115,울릉도,2021-03-04,7.6,3.3,1,10.3,1310
115,울릉도,2021-03-05,11,8.6,141,15.3,1534
115,울릉도,2021-03-06,.7,-1.2,2358,12.8,31
115,울릉도,2021-03-07,.9,-1.6,155,3.6,1207
115,울릉도,2021-03-08,3.6,.6,121,6.7,1334
115,울릉도,2021-03-09,7.1,2.5,132,11.3,1433
115,울릉도,2021-03-10,5.8,3.2,2045,10.8,128
115,울릉도,2021-03-11,8.9,3.6,1,14.1,1349
115,울릉도,2021-03-12,8.4,7.1,13,9.3,1152
115,울릉도,2021-03-13,6.7,4.5,2357,9.3,1418
115,울릉도,2021-03-14,8.5,4.4,16,13.2,1417
115,울릉도,2021-03-15,11.4,6.9,115,15.7,1142
119,수원,2020-03-10,6.6,3.9,2351,8.9,9
119,수원,2020-03-11,3.5,.4,705,7.3,1417
119,수원,2020-03-12,6.5,-1,543,14.1,1421
119,수원,2020-03-13,5.4,.3,2353,9.7,1221
119,수원,2020-03-14,3.9,-2.9,625,8.9,1312
119,수원,2020-03-15,4.5,1,2318,9.4,1124
119,수원,2020-03-16,3.3,-2.4,627,9.5,1514
119,수원,2020-03-17,5.9,1.5,1,12.8,1519
119,수원,2020-03-18,9.4,-.9,506,17.8,1528
119,수원,2020-03-19,8.7,6.6,2048,13.5,702
119,수원,2020-03-20,8.7,2.6,641,14.7,1256
